"","Virus","Subtype","clade","day","Sample","sample_time","ferret","PFU","RNA","ratio","AUC_PFU","AUC_RNA","ratio_auc","trans","trans_cat","trans_3cat"
"257","AL39","H9N2","H9","d3","NIOSH","30min","6856",1.63390735857996,6.29890564586283,4.66499828728287,1.84577188728971,5.79537825305659,3.94960636576687,0.833333333333333,"transmissible","High-transmissible"
"258","AL39","H9N2","H9","d3","NIOSH","30min","6857",2.16461144137225,6.77136911095984,4.60675766958759,2.37187062494375,6.63863810934532,4.26676748440157,0.833333333333333,"transmissible","High-transmissible"
"259","AL39","H9N2","H9","d3","NIOSH","30min","6857",1.81436342303809,6.62349409623674,4.80913067319865,2.37187062494375,6.63863810934532,4.26676748440157,0.833333333333333,"transmissible","High-transmissible"
"260","AL39","H9N2","H9","d3","NIOSH","30min","6858",1.64687233574432,6.27657555712609,4.62970322138177,2.15579794761623,6.11562015724343,3.9598222096272,0.833333333333333,"transmissible","High-transmissible"
"261","AL39","H9N2","H9","d3","NIOSH","30min","6858",1.97272591513334,6.46821740580239,4.49549149066905,2.15579794761623,6.11562015724343,3.9598222096272,0.833333333333333,"transmissible","High-transmissible"
"262","AL39","H9N2","H9","d3","NW","","6856",6.39794000867204,9.43690634004083,3.03896633136879,8.03642926562667,10.544218769289,2.50778950366233,0.833333333333333,"transmissible","High-transmissible"
"263","AL39","H9N2","H9","d3","NW","","6857",6.14612803567824,9.10384753183533,2.95771949615709,7.57634135020579,10.047473553967,2.4711322037612,0.833333333333333,"transmissible","High-transmissible"
"264","AL39","H9N2","H9","d3","NW","","6858",5.6232492903979,9.12616767695271,3.50291838655481,7.93049056530627,10.6369088931844,2.70641832787812,0.833333333333333,"transmissible","High-transmissible"
"265","AL39","H9N2","H9","d5","SPOT","30min","6856",0.830857538857573,3.07900210426928,2.24814456541171,1.35218251811136,5.04583132566089,3.69364880754953,0.833333333333333,"transmissible","High-transmissible"
"266","AL39","H9N2","H9","d5","SPOT","30min","6857",0,0,0,1.55979082861311,5.00954786215233,3.44975703353922,0.833333333333333,"transmissible","High-transmissible"
"267","AL39","H9N2","H9","d5","SPOT","30min","6858",0,3.80337306756764,0,1.50427350076328,4.33457911299273,2.83030561222945,0.833333333333333,"transmissible","High-transmissible"
"268","AL39","H9N2","H9","d5","NIOSH","30min","6856",0.592514673421732,4.99108630985845,4.39857163643671,1.84577188728971,5.79537825305659,3.94960636576687,0.833333333333333,"transmissible","High-transmissible"
"269","AL39","H9N2","H9","d5","NIOSH","30min","6856",1.29148467775775,4.97484087724993,3.68335619949218,1.84577188728971,5.79537825305659,3.94960636576687,0.833333333333333,"transmissible","High-transmissible"
"270","AL39","H9N2","H9","d5","NIOSH","30min","6857",1.51333342737411,5.3965469061637,3.8832134787896,2.37187062494375,6.63863810934532,4.26676748440157,0.833333333333333,"transmissible","High-transmissible"
"271","AL39","H9N2","H9","d5","NIOSH","30min","6857",1.06963592814139,4.94309949177791,3.87346356363652,2.37187062494375,6.63863810934532,4.26676748440157,0.833333333333333,"transmissible","High-transmissible"
"272","AL39","H9N2","H9","d5","NIOSH","30min","6858",1.15678610386029,4.45537523261504,3.29858912875474,2.15579794761623,6.11562015724343,3.9598222096272,0.833333333333333,"transmissible","High-transmissible"
"273","AL39","H9N2","H9","d5","NIOSH","30min","6858",1.31951340135799,4.8474350461188,3.52792164476081,2.15579794761623,6.11562015724343,3.9598222096272,0.833333333333333,"transmissible","High-transmissible"
"274","AL39","H9N2","H9","d5","NW","","6856",5.36172783601759,7.72740927064768,2.36568143463008,8.03642926562667,10.544218769289,2.50778950366233,0.833333333333333,"transmissible","High-transmissible"
"275","AL39","H9N2","H9","d5","NW","","6857",5.90308998699194,8.56977839821626,2.66668841122432,7.57634135020579,10.047473553967,2.4711322037612,0.833333333333333,"transmissible","High-transmissible"
"276","AL39","H9N2","H9","d5","NW","","6858",5.77815125038364,8.06263882319688,2.28448757281324,7.93049056530627,10.6369088931844,2.70641832787812,0.833333333333333,"transmissible","High-transmissible"
"277","Anhui1","H7N9","H7","d1","SPOT","30min","6091",1.52982754319359,3.94554415003347,2.41571660683988,1.13957442522992,4.6651812669564,3.52560684172648,0.333333333333333,"transmissible","Low-transmissible"
"278","Anhui1","H7N9","H7","d1","SPOT","30min","6093",0,2.86714391877246,0,0,3.5321807577562,0,0.333333333333333,"transmissible","Low-transmissible"
"279","Anhui1","H7N9","H7","d1","SPOT","30min","6095",0,3.15212632467427,0,0,3.2357206826128,0,0.333333333333333,"transmissible","Low-transmissible"
"280","Anhui1","H7N9","H7","d1","NIOSH","30min","6091",0,3.74716938840935,0,1.67768628315854,5.65809495730246,3.98040867414392,0.333333333333333,"transmissible","Low-transmissible"
"281","Anhui1","H7N9","H7","d1","NIOSH","30min","6091",1.78749127663779,4.70294681579215,2.91545553915437,1.67768628315854,5.65809495730246,3.98040867414392,0.333333333333333,"transmissible","Low-transmissible"
"282","Anhui1","H7N9","H7","d1","NIOSH","30min","6093",0,3.23625196483666,0,1.77815125038364,5.26332814131729,3.48517689093365,0.333333333333333,"transmissible","Low-transmissible"
"283","Anhui1","H7N9","H7","d1","NIOSH","30min","6093",0,3.19709125311086,0,1.77815125038364,5.26332814131729,3.48517689093365,0.333333333333333,"transmissible","Low-transmissible"
"284","Anhui1","H7N9","H7","d1","NIOSH","30min","6095",0.893544669085713,4.28238383213217,3.38883916304646,1.43241151975018,5.22361169048382,3.79120017073364,0.333333333333333,"transmissible","Low-transmissible"
"285","Anhui1","H7N9","H7","d1","NIOSH","30min","6095",0,2.89648435346675,0,1.43241151975018,5.22361169048382,3.79120017073364,0.333333333333333,"transmissible","Low-transmissible"
"286","Anhui1","H7N9","H7","d1","NW","","6091",7.04139268515823,8.12168876604311,1.08029608088488,6.8208579894397,8.91329629309492,2.09243830365522,0.333333333333333,"transmissible","Low-transmissible"
"287","Anhui1","H7N9","H7","d1","NW","","6093",6.14612803567824,7.87339512402746,1.72726708834922,6.40654018043396,8.95157364286036,2.54503346242641,0.333333333333333,"transmissible","Low-transmissible"
"288","Anhui1","H7N9","H7","d1","NW","","6095",6.17609125905568,7.97824297538639,1.80215171633071,6.61804809671209,9.38966165432561,2.77161355761352,0.333333333333333,"transmissible","Low-transmissible"
"289","Anhui1","H7N9","H7","d2","SPOT","30min","6091",0.529827543193592,4.06970129906393,3.53987375587034,1.13957442522992,4.6651812669564,3.52560684172648,0.333333333333333,"transmissible","Low-transmissible"
"290","Anhui1","H7N9","H7","d2","SPOT","30min","6093",0,2.82698463494486,0,0,3.5321807577562,0,0.333333333333333,"transmissible","Low-transmissible"
"291","Anhui1","H7N9","H7","d2","SPOT","30min","6095",0,3.410783539184,0,0,3.2357206826128,0,0.333333333333333,"transmissible","Low-transmissible"
"292","Anhui1","H7N9","H7","d2","NIOSH","30min","6091",1.56255145004429,5.49283749937521,3.93028604933092,1.67768628315854,5.65809495730246,3.98040867414392,0.333333333333333,"transmissible","Low-transmissible"
"293","Anhui1","H7N9","H7","d2","NIOSH","30min","6091",0.717453410030032,5.09184572902743,4.3743923189974,1.67768628315854,5.65809495730246,3.98040867414392,0.333333333333333,"transmissible","Low-transmissible"
"294","Anhui1","H7N9","H7","d2","NIOSH","30min","6093",1.49560466041368,4.56153374671146,3.06592908629779,1.77815125038364,5.26332814131729,3.48517689093365,0.333333333333333,"transmissible","Low-transmissible"
"295","Anhui1","H7N9","H7","d2","NIOSH","30min","6093",1.68359514276906,4.85606869805104,3.17247355528198,1.77815125038364,5.26332814131729,3.48517689093365,0.333333333333333,"transmissible","Low-transmissible"
"296","Anhui1","H7N9","H7","d2","NIOSH","30min","6095",1.54675718286106,5.21418135745706,3.66742417459601,1.43241151975018,5.22361169048382,3.79120017073364,0.333333333333333,"transmissible","Low-transmissible"
"297","Anhui1","H7N9","H7","d2","NIOSH","30min","6095",0.592514673421732,4.27901273805949,3.68649806463776,1.43241151975018,5.22361169048382,3.79120017073364,0.333333333333333,"transmissible","Low-transmissible"
"298","Anhui1","H7N9","H7","d2","NW","","6091",6,8.83396066303457,2.83396066303457,6.8208579894397,8.91329629309492,2.09243830365522,0.333333333333333,"transmissible","Low-transmissible"
"299","Anhui1","H7N9","H7","d2","NW","","6093",6.20411998265593,8.81389318461362,2.60977320195769,6.40654018043396,8.95157364286036,2.54503346242641,0.333333333333333,"transmissible","Low-transmissible"
"300","Anhui1","H7N9","H7","d2","NW","","6095",6.46239799789896,9.06739450467357,2.60499650677461,6.61804809671209,9.38966165432561,2.77161355761352,0.333333333333333,"transmissible","Low-transmissible"
"301","Anhui1","H7N9","H7","d3","SPOT","30min","6091",1.37492558320785,5.26378876653899,3.88886318333114,1.13957442522992,4.6651812669564,3.52560684172648,0.333333333333333,"transmissible","Low-transmissible"
"302","Anhui1","H7N9","H7","d3","SPOT","30min","6093",0,4.14029005916076,0,0,3.5321807577562,0,0.333333333333333,"transmissible","Low-transmissible"
"303","Anhui1","H7N9","H7","d3","SPOT","30min","6095",0,3.16455332795181,0,0,3.2357206826128,0,0.333333333333333,"transmissible","Low-transmissible"
"304","Anhui1","H7N9","H7","d3","NIOSH","30min","6091",1.57779141660103,5.81880082702413,4.24100941042311,1.67768628315854,5.65809495730246,3.98040867414392,0.333333333333333,"transmissible","Low-transmissible"
"305","Anhui1","H7N9","H7","d3","NIOSH","30min","6091",0.893544669085713,5.37331589137093,4.47977122228522,1.67768628315854,5.65809495730246,3.98040867414392,0.333333333333333,"transmissible","Low-transmissible"
"306","Anhui1","H7N9","H7","d3","NIOSH","30min","6093",1.37066592380538,5.09793681247266,3.72727088866729,1.77815125038364,5.26332814131729,3.48517689093365,0.333333333333333,"transmissible","Low-transmissible"
"307","Anhui1","H7N9","H7","d3","NIOSH","30min","6093",1.75884609518826,5.58931568148109,3.83046958629283,1.77815125038364,5.26332814131729,3.48517689093365,0.333333333333333,"transmissible","Low-transmissible"
"308","Anhui1","H7N9","H7","d3","NIOSH","30min","6095",1.34584234008034,4.58628007344975,3.2404377333694,1.43241151975018,5.22361169048382,3.79120017073364,0.333333333333333,"transmissible","Low-transmissible"
"309","Anhui1","H7N9","H7","d3","NIOSH","30min","6095",0,5.38976048597899,0,1.43241151975018,5.22361169048382,3.79120017073364,0.333333333333333,"transmissible","Low-transmissible"
"310","Anhui1","H7N9","H7","d3","NW","","6091",5.38021124171161,8.14969217677274,2.76948093506114,6.8208579894397,8.91329629309492,2.09243830365522,0.333333333333333,"transmissible","Low-transmissible"
"311","Anhui1","H7N9","H7","d3","NW","","6093",5.69897000433602,8.61418329414271,2.91521328980669,6.40654018043396,8.95157364286036,2.54503346242641,0.333333333333333,"transmissible","Low-transmissible"
"312","Anhui1","H7N9","H7","d3","NW","","6095",6,9.39352972765575,3.39352972765575,6.61804809671209,9.38966165432561,2.77161355761352,0.333333333333333,"transmissible","Low-transmissible"
"313","Anhui1","H7N9","H7","d5","SPOT","30min","6091",0.830857538857573,4.12148385306535,3.29062631420778,1.13957442522992,4.6651812669564,3.52560684172648,0.333333333333333,"transmissible","Low-transmissible"
"314","Anhui1","H7N9","H7","d5","SPOT","30min","6093",0,3.30907021687083,0,0,3.5321807577562,0,0.333333333333333,"transmissible","Low-transmissible"
"315","Anhui1","H7N9","H7","d5","SPOT","30min","6095",0,3.81919951394057,0,0,3.2357206826128,0,0.333333333333333,"transmissible","Low-transmissible"
"316","Anhui1","H7N9","H7","d5","NIOSH","30min","6091",1.06963592814139,4.73447529449674,3.66483936635534,1.67768628315854,5.65809495730246,3.98040867414392,0.333333333333333,"transmissible","Low-transmissible"
"317","Anhui1","H7N9","H7","d5","NIOSH","30min","6091",0,4.22835634675543,0,1.67768628315854,5.65809495730246,3.98040867414392,0.333333333333333,"transmissible","Low-transmissible"
"318","Anhui1","H7N9","H7","d5","NIOSH","30min","6093",0,4.60104019952699,0,1.77815125038364,5.26332814131729,3.48517689093365,0.333333333333333,"transmissible","Low-transmissible"
"319","Anhui1","H7N9","H7","d5","NIOSH","30min","6093",0,3.80906602842026,0,1.77815125038364,5.26332814131729,3.48517689093365,0.333333333333333,"transmissible","Low-transmissible"
"320","Anhui1","H7N9","H7","d5","NIOSH","30min","6095",0,4.79342015608752,0,1.43241151975018,5.22361169048382,3.79120017073364,0.333333333333333,"transmissible","Low-transmissible"
"321","Anhui1","H7N9","H7","d5","NIOSH","30min","6095",0,3.3816982717894,0,1.43241151975018,5.22361169048382,3.79120017073364,0.333333333333333,"transmissible","Low-transmissible"
"322","Anhui1","H7N9","H7","d5","NW","","6091",5,9.02086867766188,4.02086867766188,6.8208579894397,8.91329629309492,2.09243830365522,0.333333333333333,"transmissible","Low-transmissible"
"323","Anhui1","H7N9","H7","d5","NW","","6093",5.20411998265593,8.88159285802109,3.67747287536516,6.40654018043396,8.95157364286036,2.54503346242641,0.333333333333333,"transmissible","Low-transmissible"
"324","Anhui1","H7N9","H7","d5","NW","","6095",5.14612803567824,9.21786232701687,4.07173429133863,6.61804809671209,9.38966165432561,2.77161355761352,0.333333333333333,"transmissible","Low-transmissible"
"325","CO137","H5N1","B3.13","d1","SPOT","60min","4683",1.70243047440345,5.65105398376464,3.94862350936118,1.13151736329936,5.26833999727696,4.13682263397761,0,"non-transmissible","Non-transmissible"
"326","CO137","H5N1","B3.13","d1","SPOT","60min","4684",0,5.5609714326396,0,0.585405066190726,5.54602762586067,4.96062255966995,0,"non-transmissible","Non-transmissible"
"327","CO137","H5N1","B3.13","d1","SPOT","60min","4685",0,4.28892389088752,0,0.534159755690027,4.84685992587509,4.31270017018507,0,"non-transmissible","Non-transmissible"
"328","CO137","H5N1","B3.13","d1","NIOSH","60min","4683",0.11539341870207,4.90099476978797,4.7856013510859,1.61370397249167,6.44079340464284,4.82708943215117,0,"non-transmissible","Non-transmissible"
"329","CO137","H5N1","B3.13","d1","NIOSH","60min","4684",0.416423414366051,4.67749467870267,4.26107126433662,1.52435983160563,6.16277832392798,4.63841849232236,0,"non-transmissible","Non-transmissible"
"330","CO137","H5N1","B3.13","d1","NIOSH","60min","4685",0.768605932477413,5.16856862575751,4.39996269328009,1.09025038333931,5.46752446627126,4.37727408293195,0,"non-transmissible","Non-transmissible"
"331","CO137","H5N1","B3.13","d1","NW","","4683",6.39794000867204,9.40327753765627,3.00533752898423,6.78175537465247,10.121285235385,3.33952986073249,0,"non-transmissible","Non-transmissible"
"332","CO137","H5N1","B3.13","d1","NW","","4684",5.27875360095283,8.92950659930052,3.65075299834769,6.73996769675951,10.1269772954645,3.387009598705,0,"non-transmissible","Non-transmissible"
"333","CO137","H5N1","B3.13","d1","NW","","4685",6,9.56291929839431,3.56291929839431,6.81291335664286,9.87517633100767,3.06226297436481,0,"non-transmissible","Non-transmissible"
"334","CO137","H5N1","B3.13","d2","SPOT","60min","4683",0,5.27293860958007,0,1.13151736329936,5.26833999727696,4.13682263397761,0,"non-transmissible","Non-transmissible"
"335","CO137","H5N1","B3.13","d2","SPOT","60min","4684",0.680287729326191,5.71539413967387,5.03510641034768,0.585405066190726,5.54602762586067,4.96062255966995,0,"non-transmissible","Non-transmissible"
"336","CO137","H5N1","B3.13","d2","SPOT","60min","4685",1.20316647460653,5.48931762789651,4.28615115328998,0.534159755690027,4.84685992587509,4.31270017018507,0,"non-transmissible","Non-transmissible"
"337","CO137","H5N1","B3.13","d2","NIOSH","60min","4683",0,4.66132528971122,0,1.61370397249167,6.44079340464284,4.82708943215117,0,"non-transmissible","Non-transmissible"
"338","CO137","H5N1","B3.13","d2","NIOSH","60min","4684",0.330993219095711,5.65202587737527,5.32103265827956,1.52435983160563,6.16277832392798,4.63841849232236,0,"non-transmissible","Non-transmissible"
"339","CO137","H5N1","B3.13","d2","NIOSH","60min","4685",1.27300127206374,5.64292213308817,4.36992086102443,1.09025038333931,5.46752446627126,4.37727408293195,0,"non-transmissible","Non-transmissible"
"340","CO137","H5N1","B3.13","d2","NW","","4683",6.17609125905568,9.82561303317557,3.64952177411989,6.78175537465247,10.121285235385,3.33952986073249,0,"non-transmissible","Non-transmissible"
"341","CO137","H5N1","B3.13","d2","NW","","4684",6.38021124171161,9.90036092574661,3.520149684035,6.73996769675951,10.1269772954645,3.387009598705,0,"non-transmissible","Non-transmissible"
"342","CO137","H5N1","B3.13","d2","NW","","4685",7.07918124604763,10.0549463529115,2.97576510686389,6.81291335664286,9.87517633100767,3.06226297436481,0,"non-transmissible","Non-transmissible"
"343","CO137","H5N1","B3.13","d3","SPOT","60min","4683",1.10625646159847,4.63290127945423,3.52664481785576,1.13151736329936,5.26833999727696,4.13682263397761,0,"non-transmissible","Non-transmissible"
"344","CO137","H5N1","B3.13","d3","SPOT","60min","4684",0.923524585286227,5.37709898457156,4.45357439928533,0.585405066190726,5.54602762586067,4.96062255966995,0,"non-transmissible","Non-transmissible"
"345","CO137","H5N1","B3.13","d3","NIOSH","60min","4683",1.90778510820032,6.72812788162195,4.82034277342163,1.61370397249167,6.44079340464284,4.82708943215117,0,"non-transmissible","Non-transmissible"
"346","CO137","H5N1","B3.13","d3","NIOSH","60min","4684",1.77815125038364,6.29320798728014,4.5150567368965,1.52435983160563,6.16277832392798,4.63841849232236,0,"non-transmissible","Non-transmissible"
"347","CO137","H5N1","B3.13","d3","NW","","4683",6.81954393554187,10.0222881061376,3.20274417059577,6.78175537465247,10.121285235385,3.33952986073249,0,"non-transmissible","Non-transmissible"
"348","CO137","H5N1","B3.13","d3","NW","","4684",6.77815125038364,10.0018283702354,3.22367711985174,6.73996769675951,10.1269772954645,3.387009598705,0,"non-transmissible","Non-transmissible"
"349","NE14","H1N1","H1","d1","SPOT","30min","6775",0.544067982308202,2.86080972659964,2.31674174429144,1.8570617513209,4.48706783617838,2.63000608485748,1,"transmissible","High-transmissible"
"350","NE14","H1N1","H1","d1","SPOT","30min","6051",1.47982708605351,3.3286561649313,1.84882907887779,1.21695139420002,4.58044914794649,3.36349775374647,1,"transmissible","High-transmissible"
"351","NE14","H1N1","H1","d1","NIOSH","60min","6775",1.22933677100891,3.98973178519731,2.76039501418841,2.40235484946933,5.96914131806241,3.56678646859308,1,"transmissible","High-transmissible"
"352","NE14","H1N1","H1","d1","NIOSH","60min","6051",1.33287736291598,3.97283780734546,2.63996044442948,2.61508050132047,6.84434340346995,4.22926290214948,1,"transmissible","High-transmissible"
"353","NE14","H1N1","H1","d1","NIOSH","30min","6775",1.31951340135799,3.91490069020057,2.59538728884258,2.40235484946933,5.96914131806241,3.56678646859308,1,"transmissible","High-transmissible"
"354","NE14","H1N1","H1","d1","NIOSH","30min","6051",1.68359514276906,4.19195166054688,2.50835651777782,2.61508050132047,6.84434340346995,4.22926290214948,1,"transmissible","High-transmissible"
"355","NE14","H1N1","H1","d1","NW","","6775",7.49136169383427,10.5438756685105,3.05251397467618,7.25527250510331,10.4700394989138,3.21476699381045,1,"transmissible","High-transmissible"
"356","NE14","H1N1","H1","d1","NW","","6051",8.07918124604763,10.8572931997544,2.77811195370682,7.78692879379675,10.657728855938,2.87080006214125,1,"transmissible","High-transmissible"
"357","NE14","H1N1","H1","d2","SPOT","30min","6775",0.555063366609666,4.22210148824235,3.66703812163269,1.8570617513209,4.48706783617838,2.63000608485748,1,"transmissible","High-transmissible"
"358","NE14","H1N1","H1","d2","SPOT","30min","6051",1.22455458095021,4.92602408939183,3.70146950844162,1.21695139420002,4.58044914794649,3.36349775374647,1,"transmissible","High-transmissible"
"359","NE14","H1N1","H1","d2","NIOSH","60min","6775",1.42714727975782,5.09558951149273,3.6684422317349,2.40235484946933,5.96914131806241,3.56678646859308,1,"transmissible","High-transmissible"
"360","NE14","H1N1","H1","d2","NIOSH","60min","6051",2.2871198723553,5.65357195111297,3.36645207875767,2.61508050132047,6.84434340346995,4.22926290214948,1,"transmissible","High-transmissible"
"361","NE14","H1N1","H1","d2","NIOSH","30min","6775",1.88624543034421,5.41516662626756,3.52892119592335,2.40235484946933,5.96914131806241,3.56678646859308,1,"transmissible","High-transmissible"
"362","NE14","H1N1","H1","d2","NIOSH","30min","6051",2.69517701531888,7.11355015997161,4.41837314465273,2.61508050132047,6.84434340346995,4.22926290214948,1,"transmissible","High-transmissible"
"363","NE14","H1N1","H1","d2","NW","","6775",6,10.0496211669369,4.04962116693692,7.25527250510331,10.4700394989138,3.21476699381045,1,"transmissible","High-transmissible"
"364","NE14","H1N1","H1","d2","NW","","6051",6,9.94620810307033,3.94620810307033,7.78692879379675,10.657728855938,2.87080006214125,1,"transmissible","High-transmissible"
"365","NE14","H1N1","H1","d3","SPOT","30min","6775",2.51203175030789,5.03808283444498,2.52605108413708,1.8570617513209,4.48706783617838,2.63000608485748,1,"transmissible","High-transmissible"
"366","NE14","H1N1","H1","d3","SPOT","30min","6051",1.11979903491382,3.83235645947158,2.71255742455777,1.21695139420002,4.58044914794649,3.36349775374647,1,"transmissible","High-transmissible"
"367","NE14","H1N1","H1","d3","NIOSH","60min","6775",2.09992073204586,5.45296382131309,3.35304308926723,2.40235484946933,5.96914131806241,3.56678646859308,1,"transmissible","High-transmissible"
"368","NE14","H1N1","H1","d3","NIOSH","60min","6051",0.513333427374107,6.01172410654474,5.49839067917063,2.61508050132047,6.84434340346995,4.22926290214948,1,"transmissible","High-transmissible"
"369","NE14","H1N1","H1","d3","NIOSH","30min","6775",2.80558949873058,6.42396898396055,3.61837948522997,2.40235484946933,5.96914131806241,3.56678646859308,1,"transmissible","High-transmissible"
"370","NE14","H1N1","H1","d3","NIOSH","30min","6051",2.29437036599524,4.33959925782936,2.04522889183412,2.61508050132047,6.84434340346995,4.22926290214948,1,"transmissible","High-transmissible"
"371","NE14","H1N1","H1","d3","NW","","6775",6.47712125471966,9.21065293977609,2.73353168505642,7.25527250510331,10.4700394989138,3.21476699381045,1,"transmissible","High-transmissible"
"372","NE14","H1N1","H1","d3","NW","","6051",5.65321251377534,9.10628221236134,3.45306969858599,7.78692879379675,10.657728855938,2.87080006214125,1,"transmissible","High-transmissible"
"373","NE14","H1N1","H1","d5","SPOT","30min","6775",1.13188753452155,5.0789991501782,3.94711161565664,1.8570617513209,4.48706783617838,2.63000608485748,1,"transmissible","High-transmissible"
"374","NE14","H1N1","H1","d5","SPOT","30min","6051",1.70591880224927,4.02438573986124,2.31846693761197,1.21695139420002,4.58044914794649,3.36349775374647,1,"transmissible","High-transmissible"
"375","NE14","H1N1","H1","d5","NIOSH","30min","6775",2.31405050565649,6.97335323132238,4.65930272566589,2.40235484946933,5.96914131806241,3.56678646859308,1,"transmissible","High-transmissible"
"376","NE14","H1N1","H1","d5","NIOSH","30min","6051",2.12399359046399,6.31573172130181,4.19173813083782,2.61508050132047,6.84434340346995,4.22926290214948,1,"transmissible","High-transmissible"
"377","NE14","H1N1","H1","d5","NW","","6775",5.26717172840301,8.78283721353712,3.51566548513411,7.25527250510331,10.4700394989138,3.21476699381045,1,"transmissible","High-transmissible"
"378","NE14","H1N1","H1","d5","NW","","6051",5.07918124604763,8.90759848579939,3.82841723975177,7.78692879379675,10.657728855938,2.87080006214125,1,"transmissible","High-transmissible"
